Sample,X(ms) [22.11.2023 22:13:35 738 UTC],"Data.Tank1.WaterTemp.AIScaled","Data.Tank1.Heater.State.HeatingOut"
2223,1700691237974.898234,34.1652183532715,100
2224,1700691237984.898979,34.1652183532715,100
2225,1700691237994.893177,34.1652183532715,100
2226,1700691238004.905770,34.8958320617676,100
2227,1700691238014.913215,34.8958320617676,100
2228,1700691238024.893317,34.8958320617676,100
2229,1700691238034.891387,34.8958320617676,100
2230,1700691238044.891022,34.8958320617676,100
2231,1700691238054.893274,34.8958320617676,100
2232,1700691238064.892300,34.8958320617676,100
2233,1700691238074.893211,34.8958320617676,100
2234,1700691238084.891856,34.8958320617676,100
2235,1700691238094.891073,34.8958320617676,100
2236,1700691238104.891360,34.8958320617676,100
2237,1700691238114.891000,34.8958320617676,100
2238,1700691238124.891412,34.8958320617676,100
2239,1700691238134.900500,34.8958320617676,100
2240,1700691238144.894599,34.8958320617676,100
2241,1700691238154.893718,34.8958320617676,100
2242,1700691238164.893894,34.8958320617676,100
2243,1700691238174.893882,34.8958320617676,100
2244,1700691238184.893027,34.8958320617676,100
2245,1700691238194.892286,34.8958320617676,100
2246,1700691238204.892401,34.8958320617676,100
2247,1700691238214.892438,34.8958320617676,100
2248,1700691238224.898218,34.8958320617676,100
2249,1700691238234.894505,34.8958320617676,100
2250,1700691238244.924128,34.8958320617676,100
2251,1700691238254.899820,34.7005195617676,100
2252,1700691238264.897478,34.7005195617676,100
2253,1700691238274.894879,34.7005195617676,100
2254,1700691238284.901286,34.7005195617676,100
2255,1700691238294.895582,34.7005195617676,100
2256,1700691238304.895597,34.7005195617676,100
2257,1700691238314.895172,34.7005195617676,100
2258,1700691238324.896065,34.7005195617676,100
2259,1700691238334.894411,34.7005195617676,100
2260,1700691238344.894428,34.7005195617676,100
2261,1700691238354.906304,34.7005195617676,100
2262,1700691238364.903726,34.7005195617676,100
2263,1700691238374.896839,34.7005195617676,100
2264,1700691238384.920802,34.7005195617676,100
2265,1700691238394.930961,34.7005195617676,100
2266,1700691238404.895636,34.7005195617676,100
2267,1700691238414.894322,34.7005195617676,100
2268,1700691238424.894348,34.7005195617676,100
2269,1700691238434.895691,34.7005195617676,100
2270,1700691238444.895406,34.7005195617676,100
2271,1700691238454.894908,34.7005195617676,100
2272,1700691238464.905033,34.7005195617676,100
2273,1700691238474.898987,34.7005195617676,100
2274,1700691238484.903423,34.7005195617676,100
2275,1700691238494.896647,34.7005195617676,100
2276,1700691238504.900126,35.4853858947754,100
2277,1700691238514.900469,35.4853858947754,100
2278,1700691238524.897801,35.4853858947754,100
2279,1700691238534.897205,35.4853858947754,100
2280,1700691238544.896746,35.4853858947754,100
2281,1700691238554.897403,35.4853858947754,100
2282,1700691238564.902018,35.4853858947754,100
2283,1700691238574.908620,35.4853858947754,100
2284,1700691238584.898984,35.4853858947754,100
2285,1700691238594.907547,35.4853858947754,100
2286,1700691238604.927972,35.4853858947754,100
2287,1700691238614.933864,35.4853858947754,100
2288,1700691238624.898863,35.4853858947754,100
2289,1700691238634.899765,35.4853858947754,100
2290,1700691238644.898944,35.4853858947754,100
2291,1700691238654.897842,35.4853858947754,100
2292,1700691238664.897727,35.4853858947754,100
2293,1700691238674.898789,35.4853858947754,100
2294,1700691238684.905766,35.4853858947754,100
2295,1700691238694.899826,35.4853858947754,100
2296,1700691238704.899637,35.4853858947754,100
2297,1700691238714.898579,35.4853858947754,100
2298,1700691238724.898639,35.4853858947754,100
2299,1700691238734.899137,35.4853858947754,100
2300,1700691238744.898111,35.4853858947754,100
2301,1700691238754.903651,35.8434600830078,100
2302,1700691238764.903760,35.8434600830078,100
2303,1700691238774.909521,35.8434600830078,100
2304,1700691238784.908774,35.8434600830078,100
2305,1700691238794.906341,35.8434600830078,100
2306,1700691238804.902105,35.8434600830078,100
2307,1700691238814.905462,35.8434600830078,100
2308,1700691238824.900732,35.8434600830078,100
2309,1700691238834.922743,35.8434600830078,100
2310,1700691238844.933792,35.8434600830078,100
2311,1700691238854.899407,35.8434600830078,100
2312,1700691238864.913166,35.8434600830078,100
2313,1700691238874.910022,35.8434600830078,100
2314,1700691238884.902942,35.8434600830078,100
2315,1700691238894.902050,35.8434600830078,100
2316,1700691238904.908487,35.8434600830078,100
2317,1700691238914.903129,35.8434600830078,100
2318,1700691238924.908757,35.8434600830078,100
2319,1700691238934.903501,35.8434600830078,100
2320,1700691238944.904744,35.8434600830078,100
2321,1700691238954.903229,35.8434600830078,100
2322,1700691238964.901549,35.8434600830078,100
2323,1700691238974.904151,35.8434600830078,100
2324,1700691238984.902374,35.8434600830078,100
2325,1700691238994.902400,35.8434600830078,100
2326,1700691239004.907630,35.9519653320313,100
2327,1700691239014.905567,35.9519653320313,100
2328,1700691239024.902637,35.9519653320313,100
2329,1700691239034.901378,35.9519653320313,100
2330,1700691239044.918143,35.9519653320313,100
2331,1700691239054.929101,35.9519653320313,100
2332,1700691239064.902479,35.9519653320313,100
2333,1700691239074.906151,35.9519653320313,100
2334,1700691239084.904671,35.9519653320313,100
2335,1700691239094.914009,35.9519653320313,100
2336,1700691239104.908602,35.9519653320313,100
2337,1700691239114.908049,35.9519653320313,100
2338,1700691239124.906537,35.9519653320313,100
2339,1700691239134.902886,35.9519653320313,100
2340,1700691239144.904111,35.9519653320313,100
2341,1700691239154.903366,35.9519653320313,100
2342,1700691239164.906991,35.9519653320313,100
2343,1700691239174.903436,35.9519653320313,100
2344,1700691239184.910823,35.9519653320313,100
2345,1700691239194.904175,35.9519653320313,100
2346,1700691239204.928632,35.9519653320313,100
2347,1700691239214.908241,35.9519653320313,100
2348,1700691239224.904008,35.9519653320313,100
2349,1700691239234.904598,35.9519653320313,100
2350,1700691239244.905620,35.9519653320313,100
2351,1700691239254.912595,36.2485542297363,100
2352,1700691239264.934487,36.2485542297363,100
2353,1700691239274.907687,36.2485542297363,100
2354,1700691239284.905052,36.2485542297363,100
2355,1700691239294.905250,36.2485542297363,100
2356,1700691239304.906338,36.2485542297363,100
2357,1700691239314.905149,36.2485542297363,100
2358,1700691239324.904876,36.2485542297363,100
2359,1700691239334.904507,36.2485542297363,100
2360,1700691239344.914009,36.2485542297363,100
2361,1700691239354.906717,36.2485542297363,100
2362,1700691239364.905275,36.2485542297363,100
2363,1700691239374.905505,36.2485542297363,100
2364,1700691239384.905071,36.2485542297363,100
2365,1700691239394.904562,36.2485542297363,100
2366,1700691239404.904881,36.2485542297363,100
2367,1700691239414.904529,36.2485542297363,100
2368,1700691239424.905726,36.2485542297363,100
2369,1700691239434.905466,36.2485542297363,100
2370,1700691239444.944939,36.2485542297363,100
2371,1700691239454.913279,36.2485542297363,100
2372,1700691239464.907427,36.2485542297363,100
2373,1700691239474.906444,36.2485542297363,100
2374,1700691239484.907670,36.2485542297363,100
2375,1700691239494.909413,36.2485542297363,100
2376,1700691239504.914338,36.1255798339844,100
2377,1700691239514.916439,36.1255798339844,100
2378,1700691239524.910621,36.1255798339844,100
2379,1700691239534.908452,36.1255798339844,100
2380,1700691239544.909272,36.1255798339844,100
2381,1700691239554.909659,36.1255798339844,100
2382,1700691239564.926373,36.1255798339844,100
2383,1700691239574.913380,36.1255798339844,100
2384,1700691239584.909747,36.1255798339844,100
2385,1700691239594.909172,36.1255798339844,100
2386,1700691239604.907722,36.1255798339844,100
2387,1700691239614.906408,36.1255798339844,100
2388,1700691239624.908344,36.1255798339844,100
2389,1700691239634.922963,36.1255798339844,100
2390,1700691239644.933558,36.1255798339844,100
2391,1700691239654.907985,36.1255798339844,100
2392,1700691239664.907744,36.1255798339844,100
2393,1700691239674.907841,36.1255798339844,100
2394,1700691239684.907783,36.1255798339844,100
2395,1700691239694.908616,36.1255798339844,100
2396,1700691239704.909688,36.1255798339844,100
2397,1700691239714.918873,36.1255798339844,100
2398,1700691239724.911501,36.1255798339844,100
2399,1700691239734.910061,36.1255798339844,100
2400,1700691239744.909174,36.1255798339844,100
2401,1700691239754.915011,36.1255798339844,100
2402,1700691239764.916380,36.7549171447754,100
2403,1700691239774.911925,36.7549171447754,100
2404,1700691239784.909742,36.7549171447754,100
2405,1700691239794.910168,36.7549171447754,100
2406,1700691239804.911058,36.7549171447754,100
2407,1700691239814.918082,36.7549171447754,100
2408,1700691239824.917442,36.7549171447754,100
2409,1700691239834.913102,36.7549171447754,100
2410,1700691239844.909981,36.7549171447754,100
2411,1700691239854.912367,36.7549171447754,100
2412,1700691239864.912207,36.7549171447754,100
2413,1700691239874.914216,36.7549171447754,100
2414,1700691239884.913608,36.7549171447754,100
2415,1700691239894.912847,36.7549171447754,100
2416,1700691239904.911365,36.7549171447754,100
2417,1700691239914.910912,36.7549171447754,100
2418,1700691239924.921332,36.7549171447754,100
2419,1700691239934.913238,36.7549171447754,100
2420,1700691239944.911469,36.7549171447754,100
2421,1700691239954.910881,36.7549171447754,100
2422,1700691239964.911191,36.7549171447754,100
2423,1700691239974.912395,36.7549171447754,100
2424,1700691239984.912777,36.7549171447754,100
2425,1700691239994.913921,36.7549171447754,100
2426,1700691240004.916164,36.7549171447754,100
2427,1700691240014.916267,37.330005645752,100
2428,1700691240024.912710,37.330005645752,100
2429,1700691240034.921654,37.330005645752,100
2430,1700691240044.914050,37.330005645752,100
2431,1700691240054.913980,37.330005645752,100
2432,1700691240064.913949,37.330005645752,100
2433,1700691240074.914639,37.330005645752,100
2434,1700691240084.913031,37.330005645752,100
2435,1700691240094.912440,37.330005645752,100
2436,1700691240104.913144,37.330005645752,100
2437,1700691240114.913032,37.330005645752,100
2438,1700691240124.921213,37.330005645752,100
2439,1700691240134.920801,37.330005645752,100
2440,1700691240144.915085,37.330005645752,100
2441,1700691240154.915133,37.330005645752,100
2442,1700691240164.923323,37.330005645752,100
2443,1700691240174.925692,37.330005645752,100
2444,1700691240184.917521,37.330005645752,100
2445,1700691240194.916304,37.330005645752,100
2446,1700691240204.916398,37.330005645752,100
2447,1700691240214.917097,37.330005645752,100
2448,1700691240224.915629,37.330005645752,100
2449,1700691240234.915050,37.330005645752,100
2450,1700691240244.914208,37.330005645752,100
2451,1700691240254.919069,37.330005645752,100
2452,1700691240264.920105,37.5506362915039,100
2453,1700691240274.923165,37.5506362915039,100
2454,1700691240284.916957,37.5506362915039,100
2455,1700691240294.915247,37.5506362915039,100
2456,1700691240304.916714,37.5506362915039,100
2457,1700691240314.916291,37.5506362915039,100
2458,1700691240324.914661,37.5506362915039,100
2459,1700691240334.914749,37.5506362915039,100
2460,1700691240344.915504,37.5506362915039,100
2461,1700691240354.915333,37.5506362915039,100
2462,1700691240364.915320,37.5506362915039,100
2463,1700691240374.915877,37.5506362915039,100
2464,1700691240384.915700,37.5506362915039,100
2465,1700691240394.923198,37.5506362915039,100
2466,1700691240404.917591,37.5506362915039,100
2467,1700691240414.917434,37.5506362915039,100
2468,1700691240424.930058,37.5506362915039,100
2469,1700691240434.924625,37.5506362915039,100
2470,1700691240444.923074,37.5506362915039,100
2471,1700691240454.918935,37.5506362915039,100
2472,1700691240464.917739,37.5506362915039,100
2473,1700691240474.917859,37.5506362915039,100
2474,1700691240484.920472,37.5506362915039,100
2475,1700691240494.919192,37.5506362915039,100
2476,1700691240504.925294,37.5506362915039,100
2477,1700691240514.921795,37.4168090820313,100
2478,1700691240524.920756,37.4168090820313,100
2479,1700691240534.916874,37.4168090820313,100
2480,1700691240544.917803,37.4168090820313,100
2481,1700691240554.918498,37.4168090820313,100
2482,1700691240564.917616,37.4168090820313,100
2483,1700691240574.917645,37.4168090820313,100
2484,1700691240584.917608,37.4168090820313,100
2485,1700691240594.917195,37.4168090820313,100
2486,1700691240604.917389,37.4168090820313,100
2487,1700691240615.078731,37.4168090820313,100
2488,1700691240624.925444,37.4168090820313,100
2489,1700691240634.920460,37.4168090820313,100
2490,1700691240644.934277,37.4168090820313,100
2491,1700691240654.941788,37.4168090820313,100
2492,1700691240664.918638,37.4168090820313,100
2493,1700691240674.919407,37.4168090820313,100
2494,1700691240684.918975,37.4168090820313,100
2495,1700691240694.918306,37.4168090820313,100
2496,1700691240704.919541,37.4168090820313,100
2497,1700691240714.917942,37.4168090820313,100
2498,1700691240724.919418,37.4168090820313,100
2499,1700691240734.929904,37.4168090820313,100
2500,1700691240744.927704,37.4168090820313,100
2501,1700691240754.925681,37.4168090820313,100
2502,1700691240764.925534,37.7640342712402,100
2503,1700691240774.926819,37.7640342712402,100
2504,1700691240784.921914,37.7640342712402,100
2505,1700691240794.921605,37.7640342712402,100
2506,1700691240804.921689,37.7640342712402,100
2507,1700691240814.919701,37.7640342712402,100
2508,1700691240824.920326,37.7640342712402,100
2509,1700691240834.920262,37.7640342712402,100
2510,1700691240844.920231,37.7640342712402,100
2511,1700691240854.931711,37.7640342712402,100
2512,1700691240864.922808,37.7640342712402,100
2513,1700691240874.937652,37.7640342712402,100
2514,1700691240884.945826,37.7640342712402,100
2515,1700691240894.921540,37.7640342712402,100
2516,1700691240904.921575,37.7640342712402,100
2517,1700691240914.921339,37.7640342712402,100
2518,1700691240924.921606,37.7640342712402,100
2519,1700691240934.921329,37.7640342712402,100
2520,1700691240944.921328,37.7640342712402,100
2521,1700691240954.921505,37.7640342712402,100
2522,1700691240964.929101,37.7640342712402,100
2523,1700691240974.929690,37.7640342712402,100
2524,1700691240984.924432,37.7640342712402,100
2525,1700691240994.923198,37.7640342712402,100
2526,1700691241004.923015,37.7640342712402,100
2527,1700691241014.927526,38.8165512084961,100
2528,1700691241024.923154,38.8165512084961,100
2529,1700691241034.922851,38.8165512084961,100
2530,1700691241044.922456,38.8165512084961,100
2531,1700691241054.930377,38.8165512084961,100
2532,1700691241064.925997,38.8165512084961,100
2533,1700691241074.929515,38.8165512084961,100
2534,1700691241084.929909,38.8165512084961,100
2535,1700691241094.925119,38.8165512084961,100
2536,1700691241104.944642,38.8165512084961,100
2537,1700691241114.958083,38.8165512084961,100
2538,1700691241124.924016,38.8165512084961,100
2539,1700691241134.923794,38.8165512084961,100
2540,1700691241144.923124,38.8165512084961,100
2541,1700691241154.923472,38.8165512084961,100
2542,1700691241164.923230,38.8165512084961,100
2543,1700691241174.924588,38.8165512084961,100
2544,1700691241184.924444,38.8165512084961,100
2545,1700691241194.924239,38.8165512084961,100
2546,1700691241204.933783,38.8165512084961,100
2547,1700691241214.926146,38.8165512084961,100
2548,1700691241224.925135,38.8165512084961,100
2549,1700691241234.925353,38.8165512084961,100
2550,1700691241244.924644,38.8165512084961,100
2551,1700691241254.926717,38.8165512084961,100
2552,1700691241264.930781,39.1565399169922,100
2553,1700691241274.926209,39.1565399169922,100
2554,1700691241284.925370,39.1565399169922,100
2555,1700691241294.924946,39.1565399169922,100
2556,1700691241304.926422,39.1565399169922,100
2557,1700691241314.933609,39.1565399169922,100
2558,1700691241324.927536,39.1565399169922,100
2559,1700691241334.929486,39.1565399169922,100
2560,1700691241344.926487,39.1565399169922,100
2561,1700691241354.933533,39.1565399169922,100
2562,1700691241364.940486,39.1565399169922,100
2563,1700691241374.930406,39.1565399169922,100
2564,1700691241384.927551,39.1565399169922,100
2565,1700691241394.926586,39.1565399169922,100
2566,1700691241404.926864,39.1565399169922,100
2567,1700691241414.927085,39.1565399169922,100
2568,1700691241424.937764,39.1565399169922,100
2569,1700691241434.929142,39.1565399169922,100
2570,1700691241444.927995,39.1565399169922,100
2571,1700691241454.927507,39.1565399169922,100
2572,1700691241464.928057,39.1565399169922,100
2573,1700691241474.928979,39.1565399169922,100
2574,1700691241484.928624,39.1565399169922,100
2575,1700691241494.927550,39.1565399169922,100
2576,1700691241504.927205,39.1565399169922,100
2577,1700691241514.935485,39.3952522277832,100
2578,1700691241524.930218,39.3952522277832,100
2579,1700691241534.927457,39.3952522277832,100
2580,1700691241544.928084,39.3952522277832,100
2581,1700691241554.986041,39.3952522277832,100
2582,1700691241564.953074,39.3952522277832,100
2583,1700691241574.959648,39.3952522277832,100
2584,1700691241584.928619,39.3952522277832,100
2585,1700691241594.928130,39.3952522277832,100
2586,1700691241604.928167,39.3952522277832,100
2587,1700691241614.927957,39.3952522277832,100
2588,1700691241624.929389,39.3952522277832,100
2589,1700691241634.929200,39.3952522277832,100
2590,1700691241644.929037,39.3952522277832,100
2591,1700691241654.928823,39.3952522277832,100
2592,1700691241664.938147,39.3952522277832,100
2593,1700691241674.933016,39.3952522277832,100
2594,1700691241684.931454,39.3952522277832,100
2595,1700691241694.929627,39.3952522277832,100
2596,1700691241704.931144,39.3952522277832,100
2597,1700691241714.937932,39.3952522277832,100
2598,1700691241724.931578,39.3952522277832,100
2599,1700691241734.940158,39.3952522277832,100
2600,1700691241744.932541,39.3952522277832,100
2601,1700691241754.930981,39.3952522277832,100
2602,1700691241764.938852,39.1746215820313,100
2603,1700691241774.933291,39.1746215820313,100
2604,1700691241784.931135,39.1746215820313,100
2605,1700691241794.950931,39.1746215820313,100
2606,1700691241804.971440,39.1746215820313,100
2607,1700691241814.932887,39.1746215820313,100
2608,1700691241824.931897,39.1746215820313,100
2609,1700691241834.931344,39.1746215820313,100
2610,1700691241844.931372,39.1746215820313,100
2611,1700691241854.931963,39.1746215820313,100
2612,1700691241864.931235,39.1746215820313,100
2613,1700691241874.931765,39.1746215820313,100
2614,1700691241884.932036,39.1746215820313,100
2615,1700691241894.932081,39.1746215820313,100
2616,1700691241904.931923,39.1746215820313,100
2617,1700691241914.943280,39.1746215820313,100
2618,1700691241924.934637,39.1746215820313,100
2619,1700691241934.933199,39.1746215820313,100
2620,1700691241944.932568,39.1746215820313,100
2621,1700691241954.932044,39.1746215820313,100
2622,1700691241964.942461,39.1746215820313,100
2623,1700691241974.938842,39.1746215820313,100
2624,1700691241984.934941,39.1746215820313,100
2625,1700691241994.934301,39.1746215820313,100
2626,1700691242004.933507,39.1746215820313,100
2627,1700691242014.941208,39.7641792297363,100
2628,1700691242024.942519,39.7641792297363,100
2629,1700691242034.937781,39.7641792297363,100
2630,1700691242044.936191,39.7641792297363,100
2631,1700691242054.938970,39.7641792297363,100
2632,1700691242064.934964,39.7641792297363,100
2633,1700691242074.934807,39.7641792297363,100
2634,1700691242084.934401,39.7641792297363,100
2635,1700691242094.934159,39.7641792297363,100
2636,1700691242104.934199,39.7641792297363,100
2637,1700691242114.934265,39.7641792297363,100
2638,1700691242124.936023,39.7641792297363,100
2639,1700691242134.943625,39.7641792297363,100
2640,1700691242144.936104,39.7641792297363,100
2641,1700691242154.934468,39.7641792297363,100
2642,1700691242164.945283,39.7641792297363,100
2643,1700691242174.944573,39.7641792297363,100
2644,1700691242184.937203,39.7641792297363,100
2645,1700691242194.940889,39.7641792297363,100
2646,1700691242204.936436,39.7641792297363,100
2647,1700691242214.936822,39.7641792297363,100
2648,1700691242224.935204,39.7641792297363,100
2649,1700691242234.936278,39.7641792297363,100
2650,1700691242244.947644,39.7641792297363,100
2651,1700691242254.939727,39.7641792297363,100
2652,1700691242264.949184,39.8148155212402,100
2653,1700691242274.945644,39.8148155212402,100
2654,1700691242284.938435,39.8148155212402,100
2655,1700691242294.938195,39.8148155212402,100
2656,1700691242304.937649,39.8148155212402,100
2657,1700691242314.936529,39.8148155212402,100
2658,1700691242324.936065,39.8148155212402,100
2659,1700691242334.945120,39.8148155212402,100
2660,1700691242344.938932,39.8148155212402,100
2661,1700691242354.945079,39.8148155212402,100
2662,1700691242364.938621,39.8148155212402,100
2663,1700691242374.938836,39.8148155212402,100
2664,1700691242384.937391,39.8148155212402,100
2665,1700691242394.937587,39.8148155212402,100
2666,1700691242404.937328,39.8148155212402,100
2667,1700691242414.944752,39.8148155212402,100
2668,1700691242424.939150,39.8148155212402,100
2669,1700691242434.937111,39.8148155212402,100
2670,1700691242444.938117,39.8148155212402,100
2671,1700691242454.937763,39.8148155212402,100
2672,1700691242464.937707,39.8148155212402,100
2673,1700691242474.938099,39.8148155212402,100
2674,1700691242484.938092,39.8148155212402,100
2675,1700691242494.963990,39.8148155212402,100
2676,1700691242504.949678,39.8148155212402,100
2677,1700691242514.943916,40.6575508117676,100
2678,1700691242524.940922,40.6575508117676,100
2679,1700691242534.938087,40.6575508117676,100
2680,1700691242544.940309,40.6575508117676,100
2681,1700691242554.940502,40.6575508117676,100
2682,1700691242564.939033,40.6575508117676,100
2683,1700691242574.940531,40.6575508117676,100
2684,1700691242584.949447,40.6575508117676,100
2685,1700691242594.942018,40.6575508117676,100
2686,1700691242604.939880,40.6575508117676,100
2687,1700691242614.949135,40.6575508117676,100
2688,1700691242624.942138,40.6575508117676,100
2689,1700691242634.940430,40.6575508117676,100
2690,1700691242644.946318,40.6575508117676,100
2691,1700691242654.940570,40.6575508117676,100
2692,1700691242664.940443,40.6575508117676,100
2693,1700691242674.940683,40.6575508117676,100
2694,1700691242684.940204,40.6575508117676,100
2695,1700691242694.942808,40.6575508117676,100
2696,1700691242704.941859,40.6575508117676,100
2697,1700691242714.941474,40.6575508117676,100
2698,1700691242724.955012,40.6575508117676,100
2699,1700691242734.951048,40.6575508117676,100
2700,1700691242744.943390,40.6575508117676,100
2701,1700691242754.942017,40.6575508117676,100
2702,1700691242764.946487,40.9396705627441,100
2703,1700691242774.942234,40.9396705627441,100
2704,1700691242784.941304,40.9396705627441,100
2705,1700691242794.940656,40.9396705627441,100
2706,1700691242804.941162,40.9396705627441,100
2707,1700691242814.942491,40.9396705627441,100
2708,1700691242824.941534,40.9396705627441,100
2709,1700691242834.950972,40.9396705627441,100
2710,1700691242844.943768,40.9396705627441,100
2711,1700691242854.942023,40.9396705627441,100
2712,1700691242864.941616,40.9396705627441,100
2713,1700691242874.941899,40.9396705627441,100
2714,1700691242884.941711,40.9396705627441,100
2715,1700691242894.949342,40.9396705627441,100
2716,1700691242904.946063,40.9396705627441,100
2717,1700691242914.943980,40.9396705627441,100
2718,1700691242924.943252,40.9396705627441,100
2719,1700691242934.943742,40.9396705627441,100
2720,1700691242944.953462,40.9396705627441,100
2721,1700691242954.952788,40.9396705627441,100
2722,1700691242964.945954,40.9396705627441,100
2723,1700691242974.945630,40.9396705627441,100
2724,1700691242984.944215,40.9396705627441,100
2725,1700691242994.943310,40.9396705627441,100
2726,1700691243004.944145,40.9396705627441,100
2727,1700691243014.956733,40.6937217712402,100
2728,1700691243024.948491,40.6937217712402,100
2729,1700691243034.945744,40.6937217712402,100
2730,1700691243044.943886,40.6937217712402,100
2731,1700691243054.954989,40.6937217712402,100
2732,1700691243064.945917,40.6937217712402,100
2733,1700691243074.944815,40.6937217712402,100
2734,1700691243084.944325,40.6937217712402,100
2735,1700691243094.944813,40.6937217712402,100
2736,1700691243104.944730,40.6937217712402,100
2737,1700691243114.944518,40.6937217712402,100
2738,1700691243124.944677,40.6937217712402,100
2739,1700691243134.944461,40.6937217712402,100
2740,1700691243144.944234,40.6937217712402,100
2741,1700691243154.943971,40.6937217712402,100
2742,1700691243164.959940,40.6937217712402,100
2743,1700691243174.951319,40.6937217712402,100
2744,1700691243184.960513,40.6937217712402,100
2745,1700691243194.970835,40.6937217712402,100
2746,1700691243204.945993,40.6937217712402,100
2747,1700691243214.957215,40.6937217712402,100
2748,1700691243224.949542,40.6937217712402,100
2749,1700691243234.947879,40.6937217712402,100
2750,1700691243244.945908,40.6937217712402,100
2751,1700691243254.955104,40.6937217712402,100
2752,1700691243264.954395,41.89453125,100
2753,1700691243274.955785,41.89453125,100
2754,1700691243284.950117,41.89453125,100
2755,1700691243294.950916,41.89453125,100
2756,1700691243304.949693,41.89453125,100
2757,1700691243314.954635,41.89453125,100
2758,1700691243324.949609,41.89453125,100
2759,1700691243334.948616,41.89453125,100
2760,1700691243344.948019,41.89453125,100
2761,1700691243354.948330,41.89453125,100
2762,1700691243364.946418,41.89453125,100
2763,1700691243374.949113,41.89453125,100
2764,1700691243384.957990,41.89453125,100
2765,1700691243394.951232,41.89453125,100
2766,1700691243404.950123,41.89453125,100
2767,1700691243414.948920,41.89453125,100
2768,1700691243424.951479,41.89453125,100
2769,1700691243434.950089,41.89453125,100
2770,1700691243444.948977,41.89453125,100
2771,1700691243454.949069,41.89453125,100
2772,1700691243464.949618,41.89453125,100
2773,1700691243474.951280,41.89453125,100
2774,1700691243484.950673,41.89453125,100
2775,1700691243494.958371,41.89453125,100
2776,1700691243504.952455,41.89453125,100
2777,1700691243514.956368,41.5509262084961,100
2778,1700691243524.968644,41.5509262084961,100
2779,1700691243534.954044,41.5509262084961,100
2780,1700691243544.951256,41.5509262084961,100
2781,1700691243554.953819,41.5509262084961,100
2782,1700691243564.960952,41.5509262084961,100
2783,1700691243574.953416,41.5509262084961,100
2784,1700691243584.952720,41.5509262084961,100
2785,1700691243594.952396,41.5509262084961,100
2786,1700691243604.966502,41.5509262084961,100
2787,1700691243614.953631,41.5509262084961,100
2788,1700691243624.953079,41.5509262084961,100
2789,1700691243634.951400,41.5509262084961,100
2790,1700691243644.957244,41.5509262084961,100
2791,1700691243654.969669,41.5509262084961,100
2792,1700691243664.952974,41.5509262084961,100
2793,1700691243674.952831,41.5509262084961,100
2794,1700691243684.952255,41.5509262084961,100
2795,1700691243694.952079,41.5509262084961,100
2796,1700691243704.951765,41.5509262084961,100
2797,1700691243714.951684,41.5509262084961,100
2798,1700691243724.951775,41.5509262084961,100
2799,1700691243734.951504,41.5509262084961,100
2800,1700691243744.952816,41.5509262084961,100
2801,1700691243754.966276,41.5509262084961,100
2802,1700691243764.964556,42.3900451660156,100
2803,1700691243774.957804,42.3900451660156,100
2804,1700691243784.955171,42.3900451660156,100
2805,1700691243794.953252,42.3900451660156,100
2806,1700691243804.953162,42.3900451660156,100
2807,1700691243814.954005,42.3900451660156,100
2808,1700691243824.952925,42.3900451660156,100
2809,1700691243834.962522,42.3900451660156,100
2810,1700691243844.955419,42.3900451660156,100
2811,1700691243854.955355,42.3900451660156,100
2812,1700691243864.955477,42.3900451660156,100
2813,1700691243874.963001,42.3900451660156,100
2814,1700691243884.966323,42.3900451660156,100
2815,1700691243894.955723,42.3900451660156,100
2816,1700691243904.954075,42.3900451660156,100
2817,1700691243914.954686,42.3900451660156,100
2818,1700691243924.962465,42.3900451660156,100
2819,1700691243934.956142,42.3900451660156,100
2820,1700691243944.955331,42.3900451660156,100
2821,1700691243954.955085,42.3900451660156,100
2822,1700691243964.954832,42.3900451660156,100
2823,1700691243974.964326,42.3900451660156,100
2824,1700691243984.957215,42.3900451660156,100
2825,1700691243994.956637,42.3900451660156,100
2826,1700691244004.955126,42.3900451660156,100
2827,1700691244014.960111,42.6179084777832,100
2828,1700691244024.959964,42.6179084777832,100
2829,1700691244034.956232,42.6179084777832,100
2830,1700691244044.956117,42.6179084777832,100
2831,1700691244054.955856,42.6179084777832,100
2832,1700691244064.956264,42.6179084777832,100
2833,1700691244074.956797,42.6179084777832,100
2834,1700691244084.963491,42.6179084777832,100
2835,1700691244094.959224,42.6179084777832,100
2836,1700691244104.957686,42.6179084777832,100
2837,1700691244114.958719,42.6179084777832,100
2838,1700691244124.957682,42.6179084777832,100
2839,1700691244134.957039,42.6179084777832,100
2840,1700691244144.964449,42.6179084777832,100
2841,1700691244154.959370,42.6179084777832,100
2842,1700691244164.957672,42.6179084777832,100
2843,1700691244174.957908,42.6179084777832,100
2844,1700691244184.963125,42.6179084777832,100
2845,1700691244194.965469,42.6179084777832,100
2846,1700691244204.960033,42.6179084777832,100
2847,1700691244214.962922,42.6179084777832,100
2848,1700691244224.959484,42.6179084777832,100
2849,1700691244234.960134,42.6179084777832,100
2850,1700691244244.973640,42.6179084777832,100
2851,1700691244254.976177,42.6179084777832,100
2852,1700691244264.994386,42.6323776245117,100
2853,1700691244274.978781,42.6323776245117,100
2854,1700691244284.961782,42.6323776245117,100
2855,1700691244294.959071,42.6323776245117,100
2856,1700691244304.972459,42.6323776245117,100
2857,1700691244314.961515,42.6323776245117,100
2858,1700691244324.959201,42.6323776245117,100
